Loved Ones,Kevin Eubanks
Loveless Love,Louis Armstrong & Velma Middleton
Lovely And Sweet,Martin Albrecht Quartet
Lovely Conversation,David Brühwiler Quintet
Lovely Day,Freddy Cole
Lovely Waltz,Robi Weber Quartet
Lover,Dena DeRose
"Lover, Come Back To Me",Adrienne West & Dado Moroni Trio
"Lover, Come Back to Me",Arnett Cobb
"Lover, Come Back To Me",Billie Holiday & Her Lads of Joy
Lover Come Back To Me,Bryan Ferry
Lover Come Back To Me,Dinah Washington
Lover Come Back To Me,Eddie Metz And His Gang
Lover come back to me,Erroll Garner
"Lover, Come Back To Me",Jewell Brown
Lover Come Back To Me,Swiss Jazz Orchestra feat. Sandy Patton
"Lover, come back to me",Tommy Newsom
Lover Man,Byron Stripling
Lover Man,Chris Botti feat. Gladys Knight
Lover Man,Don Byas
Lover Man,Philippe Chrétien & Dani Solimine
Lover Man,Robin McKelle
"Lover man (oh, where can you be?)",Ike Quebec
Lover Man (Oh Where Can You Be?),Jim Snidero
Lover Man (Oh Where Can You Be),Joe Newman
Lover Man (Oh Where Can You Be),Organic Quartet
Loverman,Tove Lise Falch
Lovers And Friends,Dirko Juchem
Lovers And Losers,Wesla Whitfield & Tommy Flanagan Trio
Lover's Leap,Les Brown Orchestra
Love's Circles,Roy Powell
Loving Blues,Pierre Aeby
Loving You,Manu Katché
Low Life,Bill Watrous
Low Life,Zoot Sims
LowCal Blues,Huub Jacobs
Lucerne Is A Blues Town,Richard Koechli
Lucid,Jochen Baldes
Lucien's Blues,Lucien Barbarin & Henri Chaix Trio
Luck Be A Lady,Sinatra Tribute Band & Max Neissendorfer
Lucky Mojo,Simone Kopmajer
Lucky To Be Me,Barney Wilen
Lucky To Be Me,Bill Charlap Trio
Lucky To Be Me,Monica Zetterlund & Bill Evans
Lucy Mae Blues,Buddy Guy
Lullababy Of Birdland,George Shearing
Lullaby,Inez
Lullaby,Simone Bollini Trio
Lullaby In Bamako,Julien Revilloud Trio
Lullaby In Rhythm,Kathy Kosins
Lullaby Of Birdland,Altstadt Ramblers St.Gallen
Lullaby Of Birdland,Apero Jazz Quintett
Lullaby Of Birdland,Biréli Lagrène Gipsy Trio
Lullaby of Birdland,Daryl Sherman
Lullaby Of Birdland,Earl Klugh
Lullaby of Birdland,Erroll Garner
Lullaby Of Birdland,Huub Jacobs
Lullaby of Birdland,Jazzquadrat
Lullaby Of Birdland,Lisette Spinnler & Voice It
Lullaby Of Birdland,Nikki Yanofsky
Lullaby Of Birdland,Paquito D'Rivera & Louie Ramirez
Lullaby Of Birdland,Sarah Vaughan
Lullaby Of Birdland,Stan Getz Quintet
Lullaby Of Birdland,Willy Bischof Jazztet
Lullaby Of Birdland,Wim's Jazz Express
Lullaby of Broadway,Doris Day
Lullaby of jazzland,Ben Webster
Lullaby Of The Leaves,Benny Goodman Sextet
Lullaby Of The Leaves,Hank Jones & Milt Hinton & Bobby Rosengarden
Lullaby Of The Leaves,Swingcats
Lulu Swing,Erich Nussbaum
Lulu Swing,Simon La Bey - Chicco Veranda Quartet
Lulu's Back In Town,Ellis Marsalis & Branford Marsalis
Lulu's Back In Town,Henri Chaix Trio
Lulu's Back In Town,Matt Baker
Luminosa,Craig Chaquico
Luna,Volver
Lunch At R And M's,Ronnie Earl
Lush Life,Eric Reed Trio
Lush Life,George Robert & Dado Moroni
Lush Life,Hadley Caliman
Lush Life,John Coltrane & Johnny Hartman
Lush Life,Karl-Heinz Steffens & David Gazarov
Lyuba,Sinamon
Mack The Knife,Benny Golson Funky Quintet
Mack The Knife,Dee Dee Bridgewater
Mack The Knife,DRS Big Band
Mack The Knife,Eva Christina
Mack The Knife,Joey De Francesco
Mack The Knife,Les Amis du Jazz de Cortaillod feat. Florence Chitacumbi
Mack the Knife,Lou Donaldson
Mack The Knife,Louis Armstrong & His All-Stars
Mack The Knife,Oscar Peterson Trio & Clark Terry
Mack The Knife,Ranee Lee
Mack The Knife,Starry Crown Quartet
Mack The Knife,Togg Seven Jazz Band
Madagascar (Bonus Track),Bobby Watson Quartet feat. Sandro Schneebeli
Made For Wesley,Jimmy Rosenberg Trio
Made In France,Adrien Moignard
Made In France,Belleville
Made In France,Bireli Lagrene
Mademoiselle,Lounge Band
Mademoiselle Chante Le Blues,Francis Coletta et Les Amis Suisses
Madison Stomp,Wale Liniger
Magri,Guilherme Ribeiro
Mahjon,Chachaloca
Maiden Voyage,Maynard Ferguson
Mais que nada,Victoria Abril
Mais que nada (Ma-Sh Kay Nada) [= Mas que nada],Sérgio Mendes & Brasil '66
Make Believe,Monty Alexander
Make Someone Happy,Guy Lafitte
Make Someone Happy,Jane Bunnett/ Don Pullen
Makin' Whoopee,Art Tatum & Buddy DeFranco
Makin' Whoopee,Christina Elisabeth Jaccard
Makin' Whoopee,Dinah Washington & Quincy Jones And His Orchestra
Makin' Whoopee,Doris Day
Makin' Whoopee,Exciting Jazz Crew
Makin' Whoopee,Louis Armstrong & Oscar Peterson
Makin' Whoopee,Rigmor Gustafsson & Nils Landgren
Makin' Whoopee,Stéphane Grappelli & Pierre Cavalli
Makin' Whoopee,The Three Sounds
Makin' Whoopee,Tinu Heiniger & Claudia Piani
Makin' Whoopee,Woody Herman
Making Up,Fourplay
Mal ô mains,Sanseverino
Maladie d'amour,Jacky Terrasson
"Mama, He Treats Your Daughter Mean",Irene Reid
Mamacita,Cyrus Chestnut
Mambo At The Mocambo,Marco Marchi and The Mojo Workers / Memb.
Mambo influenciado,Klazz Brothers & Cuba Percussion
Mambo Inn,Ronny Jordan
Mambo Jambo,Zivilschutz Big Band Winterthur
Mambo King,Tito Puente
Mambo Of The Times,Tito Puente
Man In The Mirror,Doky Brothers
Man On The Run,Malcolm Green & Urs C. Eigenmann
Man With A Horn,Cheryl Bentyne
Man With A Horn,Scott Hamilton
Mana,Mayra Andrade
Mañana de carnaval,Natalie Cole
Mañana la vida juntos,CHala Cubana
Mandela,Abdullah Ibrahim & WDR Big Band Köln
Mandinga,Rubén González
Manhã de Carnaval,Gerry Mulligan
Manhattan,Tal Farlow
Manhattan (Island Of Lights And Love),Herbie Hancock
Mannix,Michel Weber - Mike Goetz Swingtet
Manoir De Mes Reves,Guitars Unlimited feat. Django Reinhardt
Manoire de mes rêves,Belleville
Many Moons Ago,Peter Wildbolz Unit
Maraba Blue,Abdullah Ibrahim (Dollar Brand)
Maraba Blue,Robi Weber Quartet
Marada Blues,Marc Hemmeler
March (Marche Touche),Classical Jazz Quartet
March On Selma,Blue Mitchell Quintet
Margie,Tremble Kids All Stars
Maria Cervantes,Ray Mantilla
Marvellous Window Rock (Long Version),Big Band Fred Rabold
Mary Ann,Buddy Guy
Mary Ann,Poncho Sanchez & Ray Charles
Mary Had A Little Lamb,Stevie Ray Vaughan And Double Trouble
Mary's Boy Child,Buddha's Gamblers
Mary's Little Boy Chile [= Child],Kenny Burrell with Orchestra
Mas que nada,Los Angeles Guitar Quartet
Mashed Potatoes,Marc Anderegg
Max's Boogie,David Benoit
May I Never Love Again,Charles Brown
Mayall's Piano Boogie,Walter Trout
Maybe,Carol Sloane
Maybe,Lena Horne
Maybe,Stephanie Nakasian
Maybe I Love You Too Much,Billy Bauer Quartet
Maybe It's Not Meant To Be,Yannick Zenhäusern
Me & Mrs. You,Michael Bublé
Me And Mister Jones,Pepe Lienhard Orchester feat Sonja Kimmons
Me And Mrs. Jones,Michael Bublé
Me and Mrs. Jones,Toku
Me and the Devil Blues,Eric Clapton
Me fe tan pliji,Eliane Amherd
"Me, Myself & I",Randy Crawford & Joe Sample
Me 'n you,Ike Quebec
Mean Me,JU
Mean Mistreater,Champion Jack Dupree & Mojo Blues Band
Mean Old World,Chicago Bluesmasters feat. Larry Cox
Mean To Me,Adele Guglielmi
Mean To Me,Allotria Jazz Band
Mean To Me,Houston Person
Mean To Me,John Colianni
Mean To Me,Miriam Klein
Mecca Flat Blues,Louis Mazetier
Meditaçao,Bud Shank / Clare Fischer
Mediterranean Nights,Larry Vuckovich
Medley: O'Tannenbaum/Sleigh Ride,Dave Koz
Medley: 1. Fool On The Hill - 2. Nature Boy,Inger Marie Gundersen
Medley: 1. Misty. - 2. Young At Heart. - 3. What A Wonderful World.,Frank Vignola & Vinny Raniolo
Medley: 1. O'cangaceiro - 2. Bahia - 3. Brasil,Tete Montoliu
Medley: 1. Oh du Fröhliche - 2. Alle Jahre wieder,Mark Shane's X-Mas Allstars
Medley: 1. On Green Dolphin Street. - 2. Lemme Take You To The Beach. - 3. A Day In The Life Of A Fool,Frank Vignola & Vinny Raniolo
"Medley: 1. Santa Claus is coming to town (Coots,Gillespie). - 2. Santa Man (Paul)",Manhattan Transfer
Medley: 1. Tico Tico. - 2. Gypsy Mania.,Frank Vignola & Vinny Raniolo
Meet Benny Bailey,Hod O'Brien
Meet Me Midnight,Renee Olstead
Meet Me Tonight In Dreamland,Loverfield Jazzband
Meet Me Where They Play The Blues,Jack Teagarden
Meet Me With Your Black Drawers On,Jeannie & Jimmy Cheatham
Meet Me With Your Black Dress On,The Blue Flagships
Melancholy Blue,Inger Marie Gundersen
Melinda,Bill Evans & Stan Getz
Melodía del Río,Rubén González
Mélodie au crépuscule,Angelo Debarre & Ludovic Beier
Mélodie au crépuscule,Bireli Lagrene Gipsy Project
Mélodie au crépuscule,Ensemble Gilbert Barman
Mélodie au crépuscule,Martin Abbuehl's Swing Express
Memories,Joe Sample
Memories,Philippe El Hage
Memories Of Benny,Transalp Quartet
Memories Of Yesterday,Othella Dallas
Memories Of You,Art Tatum & Buddy DeFranco
Memories Of You,Golden Gate Quartet
Memories Of You,Henri Chaix Trio
Memories Of You,Junko Onishi
Memories Of You,Rainer Sander Swing Wing
Memories Of You,Swing Makers
Memory Of A Waltz,ATJ Group
Memory Of Dick,Bobby Jaspar
Memphis Blues,Louis Armstrong And His All Stars
Memphis Here I Come,Pascal Geiser
Memphis in June,Brother Jack McDuff
Memphis Reason,Kirk Whalum
Ménilmontant,Barney Wilen
Ménilmontant,Jasette
Menina Flor,Johnny Varro
Menina Moca,Dusko Goykovich
Meninoa,Manissadu
Mentira Salomé (Lie Salome),Linda Ronstadt with The Ray Santos Orchestra
Merci,Zipflo Weinrich Group
Mercy Mercy Me,Jeff Golub
"Mercy, Mercy, Mercy",Alive Saxtett
"Mercy, Mercy, Mercy",Cannonball Adderley Quintet
"Mercy, Mercy, Mercy",Daniel Thentz & Swing Machine
Mercy Mercy Mercy,Nils Landgren Funk Unit
Mercy Mercy Mercy,Togg Seven Jazz Band
Mercy Mercy Mercy,Tommy Schneider & Friends
"Mercy, Mercy, Mercy",Willie Bobo
Mercy Train,Italian Blues All Stars
Mere Madness,Nelda Swiggett
Merlin,Bodil Niska
Merry Christmas baby,Bonnie Raitt
Merry Christmas Baby,Charles Brown
Merry Christmas Baby,Eric Clapton
Merry Christmas Baby,Fabrizio Bosso Quartet
Merry Christmas Baby,Houston Person
Merry Christmas Baby,Jimmy Ponder
"Merry Christmas, Baby",Kenny Burrell
"Merry Christmas, Baby",Lightnin' Hopkins
Merry Christmas Baby,Lionel Hampton Orchestra
"Merry Christmas, Baby",Lou Rawls
Merry Christmas Baby,Natalie Cole
Merry Christmas Baby,Otis Redding
Merry Christmas Baby,Ramsey Lewis Trio
"Merry Christmas, Baby",Rod Stewart feat. Trombone Shorty & Cee-Lo Green
Merry Christmas Everyone,Rosco Gordon with The Duke Robillard Band
Message To Jim Hall,Russell Malone
Metronome,Metronome Quintet
Mezambo,Dajubilus
Mi amigo Cubano,Raul Midón
Michelle,Horn Knox
Michelle,Walter Lang Trio
Mic's Jump,Dizzy Gillespie
Midgets,Dany Doriz
Midnight At The Oasis,Renee Olstead
Midnight Baby,"Steve ""Big Man"" Clayton"
Midnight Blue,Kenny Burrell
Midnight Creeper,Groovin' J 5
Midnight Creeper,Lou Donaldson
Midnight Jam,Rue de Paris feat. Lee Konitz
Midnight Man,Renee Olstead
Midnight Rumble,Peter Wildbolz
Midnight Special,Joey DeFrancesco & Jimmy Smith
Midnight Sun,Lionel Hampton
Midnight Sun,Ray Mantilla
Midnight Train To Georgia,Gladys Knight And The Pips
Midnight Voyage,Schneider-Vallet-Schmidlin-Organ Trio
Midori,"Francelet-Moser feat. Markus ""Marcito"" Ostfeld"
Mighty Fine,Arthur Blythe
Mighty Long Time,Nighthawks
Mighty Low,Dylan Cramer
Mighty Low,Sonny Criss Quartet
Milady's Song,Manu Dibango
Milenberg Joys,Dutch Swing College Band
Milestones,Bobby Jaspar
Milestones,Cojazz
Milestones,Hazy Osterwald
Milestones,Jan Lundgren Trio
Millie,Blue Mitchell
Milord / La vie en rose,Willy Bischof
Mimoso,Trio Angeluci
Minha saudades,Cannonsoul
Minnie The Moocher,Robbie Williams
Minor Conception,Michael Keul And Superfocus feat. Scott Hamilton
Minor Meeting,John Hicks
Minor Swing,Joscho Stephan & Helmut Eisel Quartett
Minor Swing,New Quintette du Hot Club de France
Minor swing,Stéphane Grappelli Quintet
Minority,Vince Benedetti Trio
Mira,Andrew Hill
Miradas,Enrico Pieranunzi / Marc Johnson / Joey Baron
Mire pral,Tchavolo Schmitt
Miri Menschengi,Zipflo Weinrich Group
Miro Django,Dorado Schmitt Family
Mirror Of Time,Thomas Moeckel
Mirrorland,Organ-x
Mirrorland,Roberto Bossard
Mis dos pequeñas,"Orlando ""Cachaito"" López"
Mischief,Joshua Redman
Mise au point,Quentin Mosimann
Misirlou,Playin' Tachles
Miss Boss,Larry Garner
Miss Brown to You,Carmen McRae
Miss Brown To You,Peter Cincotti
Miss Fine,Swiss Jazz Orchestra
Miss Otis Regrets,Frances Faye
Miss Otis Regrets,Organ-X Plus
Miss Otis Regrets,Piri Piri
Missile Blues,Cojazz
Mission Impossible,Monday Night Orchestra
Mississippi Lad,Teddy Edwards
Mister Dream,Alain Guyonnet Tentet
Mister Prez,Buddy Tate & The Celebrity Club Orchestra
Mister Sandman,Baldwin and The Whiffles
"Mister ""T""",Cojazz
Misterioso,Elmar Brass Trio
Misterioso,Robi Weber Quartet
Mistletoe And Holly,Joey DeFrancesco
Mistral,Gabriele Pezzoli Trio
Mistreated But Undefeated Blues,Ray Brown Trio feat. Emily Remler And Red Holloway
Misty,Apero Jazz Quintett
Misty,Carmen McRae & Shirley Horn Trio
Misty,Django Deluxe
Misty,Ella Fitzgerald
Misty,Erroll Garner
Misty,Gene Harris Trio & Stanley Turrentine
Misty,Gitte Haenning
Misty,James Morrison
Misty,Janis Siegel
Misty,Lisette Spinnler & Voice It
Misty,Matthias Anton & Wolfgang Russ
Misty,Metronome Quintett
Misty,Terry Gibbs
Misty Roses,Astrud Gilberto
Mo' Betta' Changes,Werner Fischer's Travelogue
Mo Better Blues,Alexia Gardner & Offbeat Trio feat. Pius Baumgartner
Mo Better Blues,Charly Antolini and the Ladies of Jazz
Mo' Better Blues,Greg Zlap
Mo' Better Blues,Jacky Terrasson
Mo' Better Blues,Terence Blanchard & Branford Marsalis
Mo' Better Blues,Tympanic Jazzband
Mo' Better Blues,Voice It / Memb.
Mo vene Natale,Jesper Bodilsen feat. Joe Barbieri
Moanin',Art Blakey's Jazz Messengers
Moanin',Bobby Timmons
Moanin',Guy Barker International Quintet
Moanin' [= Moaning],Quincy Jones Orchestra
Moanin',Pepe Lienhard Big Band
Moanin',Robi Weber Quartet
Moanin',Thomas Moeckel's Centrio
Moanin',Vocal Contact
Mockingbird Song,Katie Melua
Modinha,Las Sombras / Memb.
Moe Joe,Torino Jazz Orchestra
Moi je joue,Puppini Sisters
Mojazz,Lionel Hampton
Mojito,Swiss Jazz Orchestra feat. Kuno Lauener
Moliet et Blues,Delicious Date
Moment Of Truth,Gerald Wilson Orchestra
Mon ami Max,Moritz Peter Quartet
Mon amour,Little Chevy
Mon fantôme,Baptiste Trotignon
Mon fils et moi,Trio Garciafeat. Gilles Barikosky
Mona Lisa,Frankfurt Jazz Trio
Monday,Charly Antolini Jazz Power
Monday Morning,Tom Gisler
Möni Stomp,Original Teddies - Saxophone Quartett
Monk Fish,New Gary Burton Quartet
Montagne Sainte-Geneviève,Ludovic Beier
Montono Blues,Kenny Burrell
Monty Was Here,ATJ Group
Mood Indigo,Benny Golson
Mood Indigo,Duke Ellington
Mood Indigo,Robi Weber Quartet
Mood Indigo,Second Line Big Band
Mood Indigo,Swiss Dixie Stompers
Moods Of Parker,T.K. Blue
Moodsville,Coleman Hawkins Quintet
Moody,Ambassador Big Band
Moody's Boogie,Bowler Hats
Moolah,"Harry ""Sweets"" Edison & Eddie ""Lockjaw"" Davis"
Moon Illusion,Joona Toivanen Trio
Moon Over Bourbon Street,KonFusion
Moon Over My Annie,Lionel Hampton
Moon River,Annetta Zehnder And Her Trio
Moon River,Claudio Filippini Trio
Moon River,Hammond Lounge
Moon River,Joshua Breakstone
Moon River,Lee Ritenour feat. Joey DeFrancesco & George Benson
Moon River,Nils Landgren
Moon Song,Louis Armstrong & Oscar Peterson
Moondance,Clare Teal
Moondance,Van Morrison
Moonflower,Rosenberg Trio
Moonglow,Benny Green & Russell Malone
Moonglow,Carly Simon
Moonglow,Dayna Stephens & Larry Grenadier
Moonglow,Enrico Pieranunzi Quartet
Moonglow,Harry's Satchmo All Stars
Moonglow,Jimmy Scott
Moonglow,The Swing Makers feat. Hazy Osterwald
Moonlight,Maria Muldaur
Moonlight In Vermont,Frankfurt Jazz Trio
Moonlight In Vermont,George Garzone
Moonlight In Vermont / Mood Indigo (Medley),Maxine Willan
Moonlight Serenade,Nostalgie Swingers
Moonlight Serenade,Sinatra Tribute Band & Max Neissendorfer
Mor,Helge Lien Trio
More,Sinatra Tribute Band & Kent Stetler
More Than Just Friends,Dani Felber Big Band
More Than This,Norah Jones & Charlie Hunter Quartet
More Than You Know,Chuck Redd
More Than You Know,Joe Newman Quintet
More Than You Know,Kenny Rankin
More Than You Know,Susie Arioli feat. Jordan Officer
More (Theme From Mondo Cane),Frank Sinatra & The Count Basie Orchestra
Morgenstund' Hat Gold Im Mund,Charly Antolini Jazz Power
Mornin',Frank Chastenier
Morning,Frank Vignola
Morning,Sara Lazarus
Morning Dance,KonFusion
Morning Dance,Upside Down
Morning Dance At Cecily's,Peter Friedli
Morning fun,Scott Hamilton
Morning Fun,Zoot Sims Quartet
Morning Glory,Jean-Philippe Bordier Trio
Morning Mist,Roof Groove Big Band
"Morning, Noon & Night",Bob James & Dave Koz
Morning Sun,Melody Gardot
Morning Traffic,Francelet-Moser feat. Markus Ostfeld
Mosey On Down,Victor Feldman
Mosquito Dance,"Thierry Lang, Heiri Känzig, Andi Pupato"
Moten Swing,Dani Felber Big Band
Moten Swing,JCT All Stars
Moten Swing,Jonah Jones Quartet
Moten Swing,Jumping Notes Dixieland Band
Moten Swing,Slam Stewart feat. Milt Buckner & Jo Jones
Moten Swing,Swiss Swing Orchestra
Mother Earth,Susie Arioli Band
Mother's Blues,Cyrus Chestnut
Moulin Rouge,Michel Legrand
Mountain Greenery,Charles Mingus feat. Hazel Scott
Mountain Greenery,Ruby Braff - George Barnes Quartet
Move,Art Pepper
Move,Sinatra Tribute Band & Max Neissendorfer
Move Over,Markusphilippe
Move Over,Quantett Johannes Kobelt
Mpulimwamoni,Manu Dibango
Mr. & Mrs. Brown,Luisa Sobral
Mr. Banker,Mojo Swamp
Mr. Blue Note,Hans Kennel Quintet
Mr. Bojangles,Etta Jones
Mr. Candy,Malia
Mr. CH,Milwaukee Connection
Mr. Day,Young Lizards
Mr. Good Blues,Jimmy Hamilton
Mr. Johnson,Jimmy Smith
Mr. L,Curtis Fuller
Mr. Paganini - You'll Have To Swing It,Ella Fitzgerald
Mr Pianoman,Ida Sand
Mr. Pink,Michaels ChaChaMania
Mr. Softie,Frankie Capp - Nat Pierce Orchestra
Mr. Syms,John Coltrane
Mr. Walker,Wes Montgomery
Mr. Weatherman,Elisabeth C. Brown & The Horny Bees
Mrs. Blues,Bluespack
Mud Sauce,Dave Weckl Band
Muddy Water Blues,Jeannie Cheatham
Mundell's Mood,Mundell Lowe & Hendrik Meurkens
Murder He Says,Duke Heitger And His Swing Band
Murguita latina,Colores Del Sud
Musette Manouche,QuerbeaT
Musette With Happy Ending,Georg Breinschmid
Music For A Stripteaser,Ralph Burns Orchestra
"Music, Maestro, Please",Benny Goodman Quintet
Music To Love By,Jack Teagarden
Musica straniera,Daniela Sarda
Muskrat Ramble,Tremble Kids
My Aphrodisiac Is You,Katie Melua
My Babe,Hank Crawford
My Babe,Little Walter
My Baby Just Cares For Me,Githe Christensen Band
My Baby Just Cares For Me,Malia
My Baby Just Cares For Me,Nina Simone
My Baby Just Cares for Me,Olivia and The Funcats
My Baby Just Cares For Me,Térez Montcalm
My Baby Just Cares For Me,The Miriam Dee Band
My Baby Just Cares For Me,Tim Laughlin
My Baby's Comin' Home,James Wheeler
My Baby's Gone,Daniel Smith
My Blue Heaven,Bobby Troup
My Blue Heaven,Engelbert Wrobel's Swing Society
My Blue Heaven,George Washingmachine
My Blue Heaven,George Washingmachine Quartet
My Blue Heaven,Joe Newman
My Blue Heaven,Julien-François Zbinden
My Blue Heaven,Norah Jones
My Blue Heaven,Red Garland
My Blues Got Me Walkin',Sven Zetterberg
My Bucket's Got A Hole In It,Tremble Kids All Stars
My Chile,Jay McShann & Milt Buckner
My Favorite Things,Don Friedman Trio
My Favorite Things,George Shearing
My Favorite Things,Harry Allen Quintet feat. Rebecca Kilgore & Eddie Erickson
My Favorite Things,Kenny Burrell with Orchestra
My First Impression Of You,Freddy Cole
My First Solo,Dani Felber Big Band feat. Joël Felber
My Folish Heart,Huub Jacobs
My Foolish Heart,Bernita Bush & Juan Gonzalez Trio
My Foolish Heart,Enrico Pieranunzi Quartet
My Foolish Heart,Guy Lafitte
My Foolish Heart,Sad Pumpkins feat. Silvan Schmid
My Foolish Heart,Silvie Rider
My Friend,Take 6 & Ray Charles
My Full House,"David ""Fathead"" Newman"
My Funny Valentine,Barbra Streisand
My Funny Valentine,Ben Webster & Teddy Wilson
My funny Valentine,Chet Baker
My Funny Valentine,Karl-Heinz Steffens & David Gazarov
My Funny Valentine,Miles Davis Quintet
My Gentleman Friend,Etta Jones
My God,Wycliffe Gordon
My Gospel,Alex Felix Jazz Club
My Guitar Sings The Blues,B. B. King
My Heart,Lizz Wright
My Heart Belongs To Daddy,David Klein Quintet
My Heart Belongs To Daddy,Dizzy Gillespie
My Heart Is Mended,Charles Brown
My Heart Stood Still,Joe Wilder Quartet
My Heart Stood Still,Johnny Varro
My Heart Stood Still,Nat Adderley
